"Date","Site.Name","COUNTY","mean_lat","mean_long","Year","Month","PM2.5","Ozone"
2018-02-28,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,2,22,NA
2018-02-28,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,2,38,NA
2018-03-01,"Bryson City","Swain",35.434767,-83.442133,2018,3,16,42
2018-03-01,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,3,9,32
2018-03-01,"Clemmons Middle","Forsyth",36.026,-80.342,2018,3,38,41
2018-03-01,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,3,38,37
2018-03-01,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,3,26,36
2018-03-01,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,3,37,40
2018-03-01,"Leggett","Edgecombe",35.988278,-77.5843,2018,3,33,32
2018-03-01,"Linville Falls","Avery",35.972347,-81.933072,2018,3,NA,42
2018-03-01,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,3,37,41
2018-03-01,"Millbrook School","Wake",35.856111,-78.574167,2018,3,37,35
2018-03-01,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,3,27,32
2018-03-01,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,3,37,34
2018-03-02,"Bryson City","Swain",35.434767,-83.442133,2018,3,18,44
2018-03-02,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,3,3,44
2018-03-02,"Clemmons Middle","Forsyth",36.026,-80.342,2018,3,10,44
2018-03-02,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,3,20,42
2018-03-02,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,3,NA,46
2018-03-02,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,3,11,44
2018-03-02,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,3,10,43
2018-03-02,"Leggett","Edgecombe",35.988278,-77.5843,2018,3,3,42
2018-03-02,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,3,10,44
2018-03-02,"Millbrook School","Wake",35.856111,-78.574167,2018,3,18,43
2018-03-02,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,3,12,43
2018-03-02,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,3,4,43
2018-03-03,"Bryson City","Swain",35.434767,-83.442133,2018,3,23,44
2018-03-03,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,3,0,44
2018-03-03,"Clemmons Middle","Forsyth",36.026,-80.342,2018,3,13,44
2018-03-03,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,3,14,43
2018-03-03,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,3,NA,44
2018-03-03,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,3,8.5,43
2018-03-03,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,3,9.66666666666667,46
2018-03-03,"Leggett","Edgecombe",35.988278,-77.5843,2018,3,10,44
2018-03-03,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,3,14,46
2018-03-03,"Millbrook School","Wake",35.856111,-78.574167,2018,3,13,43
2018-03-03,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,3,11,44
2018-03-03,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,3,8,44
2018-03-04,"Bryson City","Swain",35.434767,-83.442133,2018,3,26,42
2018-03-04,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,3,0,41
2018-03-04,"Clemmons Middle","Forsyth",36.026,-80.342,2018,3,17,46
2018-03-04,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,3,24,44
2018-03-04,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,3,NA,47
2018-03-04,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,3,20,44
2018-03-04,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,3,16,47
2018-03-04,"Leggett","Edgecombe",35.988278,-77.5843,2018,3,10,42
2018-03-04,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,3,19,45
2018-03-04,"Millbrook School","Wake",35.856111,-78.574167,2018,3,22,43
2018-03-04,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,3,16,42
2018-03-04,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,3,20,42
2018-03-05,"Bryson City","Swain",35.434767,-83.442133,2018,3,57,44
2018-03-05,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,3,5,44
2018-03-05,"Clemmons Middle","Forsyth",36.026,-80.342,2018,3,24,44
2018-03-05,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,3,29,42
2018-03-05,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,3,NA,46
2018-03-05,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,3,32,44
2018-03-05,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,3,22,42
2018-03-05,"Leggett","Edgecombe",35.988278,-77.5843,2018,3,8,43
2018-03-05,"Linville Falls","Avery",35.972347,-81.933072,2018,3,NA,44
2018-03-05,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,3,20,44
2018-03-05,"Millbrook School","Wake",35.856111,-78.574167,2018,3,28,44
2018-03-05,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,3,18,42
2018-03-05,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,3,36,43
2018-03-06,"Bryson City","Swain",35.434767,-83.442133,2018,3,63,38
2018-03-06,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,3,15,44
2018-03-06,"Clemmons Middle","Forsyth",36.026,-80.342,2018,3,33,29
2018-03-06,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,3,32.5,24
2018-03-06,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,3,NA,44
2018-03-06,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,3,55,19
2018-03-06,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,3,25,30
2018-03-06,"Leggett","Edgecombe",35.988278,-77.5843,2018,3,13,35
2018-03-06,"Linville Falls","Avery",35.972347,-81.933072,2018,3,44,38
2018-03-06,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,3,26,27
2018-03-06,"Millbrook School","Wake",35.856111,-78.574167,2018,3,31,27
2018-03-06,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,3,22.5,37
2018-03-06,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,3,46,31
2018-03-07,"Bryson City","Swain",35.434767,-83.442133,2018,3,23,38
2018-03-07,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,3,22,36
2018-03-07,"Clemmons Middle","Forsyth",36.026,-80.342,2018,3,37,35
2018-03-07,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,3,29,33
2018-03-07,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,3,29,33
2018-03-07,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,3,28,34
2018-03-07,"Leggett","Edgecombe",35.988278,-77.5843,2018,3,12,36
2018-03-07,"Linville Falls","Avery",35.972347,-81.933072,2018,3,NA,38
2018-03-07,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,3,24,35
2018-03-07,"Millbrook School","Wake",35.856111,-78.574167,2018,3,30,34
2018-03-07,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,3,25,35
2018-03-07,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,3,25,33
2018-03-08,"Bryson City","Swain",35.434767,-83.442133,2018,3,24,39
2018-03-08,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,3,10,38
2018-03-08,"Clemmons Middle","Forsyth",36.026,-80.342,2018,3,30,43
2018-03-08,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,3,27,38
2018-03-08,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,3,27,39
2018-03-08,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,3,28,41
2018-03-08,"Leggett","Edgecombe",35.988278,-77.5843,2018,3,15,40
2018-03-08,"Linville Falls","Avery",35.972347,-81.933072,2018,3,NA,41
2018-03-08,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,3,20,42
2018-03-08,"Millbrook School","Wake",35.856111,-78.574167,2018,3,28,38
2018-03-08,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,3,24,39
2018-03-08,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,3,23,39
2018-03-09,"Bryson City","Swain",35.434767,-83.442133,2018,3,35,44
2018-03-09,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,3,17,44
2018-03-09,"Clemmons Middle","Forsyth",36.026,-80.342,2018,3,31,44
2018-03-09,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,3,26,41
2018-03-09,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,3,30,43
2018-03-09,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,3,25.3333333333333,44
2018-03-09,"Leggett","Edgecombe",35.988278,-77.5843,2018,3,21,41
2018-03-09,"Linville Falls","Avery",35.972347,-81.933072,2018,3,18,45
2018-03-09,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,3,30,44
2018-03-09,"Millbrook School","Wake",35.856111,-78.574167,2018,3,30.5,41
2018-03-09,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,3,20.5,42
2018-03-09,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,3,28,43
2018-03-10,"Bryson City","Swain",35.434767,-83.442133,2018,3,62,31
2018-03-10,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,3,55,NA
2018-03-10,"Clemmons Middle","Forsyth",36.026,-80.342,2018,3,71,38
2018-03-10,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,3,57,18
2018-03-10,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,3,74,33
2018-03-10,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,3,64,38
2018-03-10,"Leggett","Edgecombe",35.988278,-77.5843,2018,3,46,37
2018-03-10,"Linville Falls","Avery",35.972347,-81.933072,2018,3,NA,47
2018-03-10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,3,62,40
2018-03-10,"Millbrook School","Wake",35.856111,-78.574167,2018,3,69,39
2018-03-10,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,3,61,46
2018-03-10,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,3,81,44
2018-03-11,"Bryson City","Swain",35.434767,-83.442133,2018,3,54,33
2018-03-11,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,3,28,NA
2018-03-11,"Clemmons Middle","Forsyth",36.026,-80.342,2018,3,70,31
2018-03-11,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,3,60,30
2018-03-11,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,3,74,26
2018-03-11,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,3,66,33
2018-03-11,"Leggett","Edgecombe",35.988278,-77.5843,2018,3,39,34
2018-03-11,"Linville Falls","Avery",35.972347,-81.933072,2018,3,NA,41
2018-03-11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,3,60,33
2018-03-11,"Millbrook School","Wake",35.856111,-78.574167,2018,3,56,31
2018-03-11,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,3,39,38
2018-03-11,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,3,55,31
2018-03-12,"Bryson City","Swain",35.434767,-83.442133,2018,3,15,44
2018-03-12,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,3,18,34
2018-03-12,"Clemmons Middle","Forsyth",36.026,-80.342,2018,3,43,38
2018-03-12,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,3,36,36
2018-03-12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,3,19,34
2018-03-12,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,3,40,40
2018-03-12,"Leggett","Edgecombe",35.988278,-77.5843,2018,3,25,33
2018-03-12,"Linville Falls","Avery",35.972347,-81.933072,2018,3,10,43
2018-03-12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,3,35,40
2018-03-12,"Millbrook School","Wake",35.856111,-78.574167,2018,3,32,NA
2018-03-12,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,3,22.5,34
2018-03-12,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,3,37,33
2018-03-13,"Bryson City","Swain",35.434767,-83.442133,2018,3,35,43
2018-03-13,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,3,20,43
2018-03-13,"Clemmons Middle","Forsyth",36.026,-80.342,2018,3,32,44
2018-03-13,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,3,34,43
2018-03-13,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,3,30,42
2018-03-13,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,3,31,44
2018-03-13,"Leggett","Edgecombe",35.988278,-77.5843,2018,3,22,44
2018-03-13,"Linville Falls","Avery",35.972347,-81.933072,2018,3,NA,43
2018-03-13,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,3,25,44
2018-03-13,"Millbrook School","Wake",35.856111,-78.574167,2018,3,31,44
2018-03-13,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,3,28,44
2018-03-13,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,3,28,44
2018-03-14,"Bryson City","Swain",35.434767,-83.442133,2018,3,22,44
2018-03-14,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,3,20,43
2018-03-14,"Clemmons Middle","Forsyth",36.026,-80.342,2018,3,25,43
2018-03-14,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,3,31,42
2018-03-14,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,3,21,43
2018-03-14,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,3,25,43
2018-03-14,"Leggett","Edgecombe",35.988278,-77.5843,2018,3,13,42
2018-03-14,"Linville Falls","Avery",35.972347,-81.933072,2018,3,NA,43
2018-03-14,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,3,19,44
2018-03-14,"Millbrook School","Wake",35.856111,-78.574167,2018,3,26,43
2018-03-14,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,3,21,43
2018-03-14,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,3,23,43
2018-03-15,"Bryson City","Swain",35.434767,-83.442133,2018,3,46,61
2018-03-15,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,3,19,48
2018-03-15,"Clemmons Middle","Forsyth",36.026,-80.342,2018,3,43,61
2018-03-15,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,3,35.5,51
2018-03-15,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,3,23,61
2018-03-15,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,3,29.5,48
2018-03-15,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,3,34.6666666666667,61
2018-03-15,"Leggett","Edgecombe",35.988278,-77.5843,2018,3,29,50
2018-03-15,"Linville Falls","Avery",35.972347,-81.933072,2018,3,30,NA
2018-03-15,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,3,42,58
2018-03-15,"Millbrook School","Wake",35.856111,-78.574167,2018,3,34,49
2018-03-15,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,3,27.5,50
2018-03-15,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,3,42,51
2018-03-16,"Bryson City","Swain",35.434767,-83.442133,2018,3,66,64
2018-03-16,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,3,56,71
2018-03-16,"Clemmons Middle","Forsyth",36.026,-80.342,2018,3,45,51
2018-03-16,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,3,47,49
2018-03-16,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,3,57,67
2018-03-16,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,3,42,49
2018-03-16,"Leggett","Edgecombe",35.988278,-77.5843,2018,3,25,51
2018-03-16,"Linville Falls","Avery",35.972347,-81.933072,2018,3,NA,61
2018-03-16,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,3,35,54
2018-03-16,"Millbrook School","Wake",35.856111,-78.574167,2018,3,49,50
2018-03-16,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,3,40,51
2018-03-16,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,3,52,54
2018-03-17,"Bryson City","Swain",35.434767,-83.442133,2018,3,62,44
2018-03-17,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,3,38,48
2018-03-17,"Clemmons Middle","Forsyth",36.026,-80.342,2018,3,44,51
2018-03-17,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,3,50,45
2018-03-17,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,3,NA,49
2018-03-17,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,3,50,43
2018-03-17,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,3,41,51
2018-03-17,"Leggett","Edgecombe",35.988278,-77.5843,2018,3,32,45
2018-03-17,"Linville Falls","Avery",35.972347,-81.933072,2018,3,NA,50
2018-03-17,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,3,50,61
2018-03-17,"Millbrook School","Wake",35.856111,-78.574167,2018,3,54,44
2018-03-17,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,3,40,45
2018-03-17,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,3,55,44
2018-03-18,"Bryson City","Swain",35.434767,-83.442133,2018,3,37,41
2018-03-18,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,3,36,44
2018-03-18,"Clemmons Middle","Forsyth",36.026,-80.342,2018,3,30,46
2018-03-18,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,3,29,44
2018-03-18,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,3,21,44
2018-03-18,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,3,28,44
2018-03-18,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,3,27,45
2018-03-18,"Leggett","Edgecombe",35.988278,-77.5843,2018,3,18,43
2018-03-18,"Linville Falls","Avery",35.972347,-81.933072,2018,3,23,44
2018-03-18,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,3,29,45
2018-03-18,"Millbrook School","Wake",35.856111,-78.574167,2018,3,30,44
2018-03-18,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,3,23,44
2018-03-18,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,3,29,44
2018-03-19,"Bryson City","Swain",35.434767,-83.442133,2018,3,36,37
2018-03-19,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,3,9,44
2018-03-19,"Clemmons Middle","Forsyth",36.026,-80.342,2018,3,42,45
2018-03-19,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,3,33,43
2018-03-19,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,3,NA,40
2018-03-19,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,3,34,43
2018-03-19,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,3,42,44
2018-03-19,"Leggett","Edgecombe",35.988278,-77.5843,2018,3,23,39
2018-03-19,"Linville Falls","Avery",35.972347,-81.933072,2018,3,NA,43
2018-03-19,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,3,43,45
2018-03-19,"Millbrook School","Wake",35.856111,-78.574167,2018,3,38,42
2018-03-19,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,3,23,43
2018-03-19,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,3,35,44
2018-03-20,"Bryson City","Swain",35.434767,-83.442133,2018,3,15,36
2018-03-20,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,3,8,34
2018-03-20,"Clemmons Middle","Forsyth",36.026,-80.342,2018,3,20,32
2018-03-20,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,3,17,32
2018-03-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,3,NA,44
2018-03-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,3,27,29
2018-03-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,3,20,33
2018-03-20,"Leggett","Edgecombe",35.988278,-77.5843,2018,3,9,35
2018-03-20,"Linville Falls","Avery",35.972347,-81.933072,2018,3,NA,38
2018-03-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,3,18,34
2018-03-20,"Millbrook School","Wake",35.856111,-78.574167,2018,3,23,32
2018-03-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,3,17,34
2018-03-20,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,3,14,32
2018-03-21,"Bryson City","Swain",35.434767,-83.442133,2018,3,19,35
2018-03-21,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,3,7,27
2018-03-21,"Clemmons Middle","Forsyth",36.026,-80.342,2018,3,21,35
2018-03-21,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,3,17,31
2018-03-21,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,3,4,40
2018-03-21,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,3,12.5,32
2018-03-21,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,3,13,33
2018-03-21,"Leggett","Edgecombe",35.988278,-77.5843,2018,3,8,31
2018-03-21,"Linville Falls","Avery",35.972347,-81.933072,2018,3,5,36
2018-03-21,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,3,15,32
2018-03-21,"Millbrook School","Wake",35.856111,-78.574167,2018,3,15,31
2018-03-21,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,3,7.5,32
2018-03-21,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,3,19,29
2018-03-22,"Bryson City","Swain",35.434767,-83.442133,2018,3,29,44
2018-03-22,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,3,13,44
2018-03-22,"Clemmons Middle","Forsyth",36.026,-80.342,2018,3,19,45
2018-03-22,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,3,25,42
2018-03-22,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,3,NA,47
2018-03-22,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,3,20,45
2018-03-22,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,3,18,44
2018-03-22,"Leggett","Edgecombe",35.988278,-77.5843,2018,3,11,43
2018-03-22,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,3,13,44
2018-03-22,"Millbrook School","Wake",35.856111,-78.574167,2018,3,22,42
2018-03-22,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,3,18,43
2018-03-22,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,3,22,42
2018-03-23,"Bryson City","Swain",35.434767,-83.442133,2018,3,31,43
2018-03-23,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,3,18,48
2018-03-23,"Clemmons Middle","Forsyth",36.026,-80.342,2018,3,25,50
2018-03-23,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,3,34,47
2018-03-23,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,3,NA,48
2018-03-23,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,3,30,48
2018-03-23,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,3,26,49
2018-03-23,"Leggett","Edgecombe",35.988278,-77.5843,2018,3,15,47
2018-03-23,"Linville Falls","Avery",35.972347,-81.933072,2018,3,NA,49
2018-03-23,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,3,23,51
2018-03-23,"Millbrook School","Wake",35.856111,-78.574167,2018,3,30,48
2018-03-23,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,3,19,47
2018-03-23,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,3,28,48
2018-03-24,"Bryson City","Swain",35.434767,-83.442133,2018,3,46,31
2018-03-24,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,3,23,44
2018-03-24,"Clemmons Middle","Forsyth",36.026,-80.342,2018,3,42,37
2018-03-24,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,3,33,41
2018-03-24,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,3,23,47
2018-03-24,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,3,34,42
2018-03-24,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,3,32.5,41
2018-03-24,"Leggett","Edgecombe",35.988278,-77.5843,2018,3,21,44
2018-03-24,"Linville Falls","Avery",35.972347,-81.933072,2018,3,21,43
2018-03-24,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,3,39,41
2018-03-24,"Millbrook School","Wake",35.856111,-78.574167,2018,3,27.5,43
2018-03-24,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,3,22,45
2018-03-24,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,3,38,44
2018-03-25,"Bryson City","Swain",35.434767,-83.442133,2018,3,40,42
2018-03-25,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,3,7,44
2018-03-25,"Clemmons Middle","Forsyth",36.026,-80.342,2018,3,25,48
2018-03-25,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,3,30,44
2018-03-25,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,3,25,44
2018-03-25,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,3,21,49
2018-03-25,"Leggett","Edgecombe",35.988278,-77.5843,2018,3,15,47
2018-03-25,"Linville Falls","Avery",35.972347,-81.933072,2018,3,NA,45
2018-03-25,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,3,21,47
2018-03-25,"Millbrook School","Wake",35.856111,-78.574167,2018,3,26,46
2018-03-25,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,3,18,47
2018-03-25,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,3,21,47
2018-03-26,"Bryson City","Swain",35.434767,-83.442133,2018,3,24,44
2018-03-26,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,3,13,43
2018-03-26,"Clemmons Middle","Forsyth",36.026,-80.342,2018,3,20,44
2018-03-26,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,3,23,43
2018-03-26,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,3,NA,45
2018-03-26,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,3,19,44
2018-03-26,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,3,19,45
2018-03-26,"Leggett","Edgecombe",35.988278,-77.5843,2018,3,NA,43
2018-03-26,"Linville Falls","Avery",35.972347,-81.933072,2018,3,NA,46
2018-03-26,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,3,22,44
2018-03-26,"Millbrook School","Wake",35.856111,-78.574167,2018,3,29,44
2018-03-26,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,3,32,43
2018-03-26,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,3,25,44
2018-03-27,"Bryson City","Swain",35.434767,-83.442133,2018,3,33,35
2018-03-27,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,3,21,31
2018-03-27,"Clemmons Middle","Forsyth",36.026,-80.342,2018,3,32,39
